method,branch,run,split,task,task_type,overall_split_loss,task_loss,score_name,score_value,mae,rmse,r2,acc,auroc,n_samples,source
Stage C h2,stage_c,20260310_005519,test,universal_anisotropy,regression,1.8509477648014125,1.8051147361094804,r2,0.3660433292388916,2.1219096183776855,6.8032917976379395,0.3660433292388916,,,1148,reports/gpt_eval_20260310_005519_stagec_h2/results.json
Stage C h2,stage_c,20260310_005519,test,is_metal,classification,1.8509477648014125,0.3811984798299522,acc,0.8267802956937181,,,,0.8267802956937181,0.9037401938299305,15489,reports/gpt_eval_20260310_005519_stagec_h2/results.json
Stage C h2,stage_c,20260310_005519,test,is_stable,classification,1.8509477648014125,0.3818596712030424,acc,0.8154173929885725,,,,0.8154173929885725,0.8461340865349634,15489,reports/gpt_eval_20260310_005519_stagec_h2/results.json
Stage C hybrid,stage_c,20260310_011108,train,energy_per_atom,regression,1.160786785663782,1.4366952554369496,r2,0.7125222682952881,1.7103875875473022,4.263147830963135,0.7125222682952881,,,123902,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,formation_energy_per_atom,regression,1.160786785663782,0.04429095950018152,r2,0.9254013895988464,0.1953658163547516,0.32843273878097534,0.9254013895988464,,,123902,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,energy_above_hull,regression,1.160786785663782,0.028280753151408558,r2,0.6015998721122742,0.11331991851329803,0.2857428193092346,0.6015998721122742,,,123902,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,band_gap,regression,1.160786785663782,0.28854378946030773,r2,0.6552066802978516,0.5341488718986511,0.887515664100647,0.6552066802978516,,,123902,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,cbm,regression,1.160786785663782,0.28406737924699116,r2,0.8626945614814758,0.5986159443855286,0.8508459329605103,0.8626945614814758,,,71574,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,vbm,regression,1.160786785663782,0.1963810217347667,r2,0.9179085493087769,0.47898098826408386,0.6851487755775452,0.9179085493087769,,,71574,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,efermi,regression,1.160786785663782,0.30777281927088174,r2,0.8861439228057861,0.6167173385620117,0.9330151081085205,0.8861439228057861,,,123856,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,bulk_modulus_vrh,regression,1.160786785663782,3.1920631525495686,r2,0.9619754552841187,3.6285266876220703,14.726606369018555,0.9619754552841187,,,10217,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,shear_modulus_vrh,regression,1.160786785663782,4.965398895230773,r2,0.7097444534301758,5.402951240539551,28.05745506286621,0.7097444534301758,,,9685,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,homogeneous_poisson,regression,1.160786785663782,0.004158317979945465,r2,0.26562434434890747,0.037791892886161804,0.09250957518815994,0.26562434434890747,,,9752,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,universal_anisotropy,regression,1.160786785663782,1.1231586149988986,r2,0.5845552682876587,1.4230724573135376,5.018405437469482,0.5845552682876587,,,9057,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,is_metal,classification,1.160786785663782,0.3720353735631027,acc,0.8299220351568175,,,,0.8299220351568175,0.9081671268978782,123902,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,train,is_stable,classification,1.160786785663782,0.3756469103700711,acc,0.8197284951009669,,,,0.8197284951009669,0.8527103448937132,123902,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,energy_per_atom,regression,1.9628448357946782,1.5459728446121013,r2,0.6758549213409424,1.822527527809143,4.529512882232666,0.6758549213409424,,,15487,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,formation_energy_per_atom,regression,1.9628448357946782,0.046507602933586564,r2,0.9203641414642334,0.1986551731824875,0.3385680615901947,0.9203641414642334,,,15487,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,energy_above_hull,regression,1.9628448357946782,0.03074135184856722,r2,0.565158486366272,0.11703605204820633,0.30102500319480896,0.565158486366272,,,15487,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,band_gap,regression,1.9628448357946782,0.28558649859061414,r2,0.6519370079040527,0.531278133392334,0.8844136595726013,0.6519370079040527,,,15487,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,cbm,regression,1.9628448357946782,0.2881900269066161,r2,0.8620237112045288,0.6060681939125061,0.8561826348304749,0.8620237112045288,,,8836,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,vbm,regression,1.9628448357946782,0.19811689512806513,r2,0.9160266518592834,0.4818494915962219,0.6919715404510498,0.9160266518592834,,,8836,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,efermi,regression,1.9628448357946782,0.304748966850161,r2,0.8858389854431152,0.6153334975242615,0.9290781021118164,0.8858389854431152,,,15485,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,bulk_modulus_vrh,regression,1.9628448357946782,7.938205913557462,r2,0.9136942028999329,8.398584365844727,22.03415298461914,0.9136942028999329,,,1348,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,shear_modulus_vrh,regression,1.9628448357946782,10.045166952035181,r2,0.6864262819290161,10.517746925354004,28.895343780517578,0.6864262819290161,,,1293,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,homogeneous_poisson,regression,1.9628448357946782,0.004502828269887854,r2,0.08300495147705078,0.04823252186179161,0.09591534733772278,0.08300495147705078,,,1304,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,universal_anisotropy,regression,1.9628448357946782,1.4961107891500636,r2,0.3659825325012207,1.8191105127334595,5.066457748413086,0.3659825325012207,,,1213,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,is_metal,classification,1.9628448357946782,0.37639934552559595,acc,0.8266933557176988,,,,0.8266933557176988,0.9070569836566408,15487,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,val,is_stable,classification,1.9628448357946782,0.3860720567743928,acc,0.8127461742106282,,,,0.8127461742106282,0.8450131901948919,15487,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,energy_per_atom,regression,1.859016448318242,1.5056792589308345,r2,0.6867195963859558,1.7827563285827637,4.455562114715576,0.6867195963859558,,,15489,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,formation_energy_per_atom,regression,1.859016448318242,0.04645851140736053,r2,0.922805905342102,0.19998766481876373,0.3344135284423828,0.922805905342102,,,15489,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,energy_above_hull,regression,1.859016448318242,0.029569353397212714,r2,0.5910695791244507,0.11640800535678864,0.2903682589530945,0.5910695791244507,,,15489,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,band_gap,regression,1.859016448318242,0.29750909787936736,r2,0.6460294723510742,0.5438961982727051,0.907529890537262,0.6460294723510742,,,15489,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,cbm,regression,1.859016448318242,0.30211797920222533,r2,0.8504952192306519,0.6202728748321533,0.8829441070556641,0.8504952192306519,,,8928,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,vbm,regression,1.859016448318242,0.2024524062797794,r2,0.9123725891113281,0.4870204031467438,0.704550564289093,0.9123725891113281,,,8928,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,efermi,regression,1.859016448318242,0.3093026580298409,r2,0.8881924748420715,0.6186635494232178,0.9329944849014282,0.8881924748420715,,,15483,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,bulk_modulus_vrh,regression,1.859016448318242,7.269660903333347,r2,0.916971743106842,7.735812187194824,21.703275680541992,0.916971743106842,,,1287,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,shear_modulus_vrh,regression,1.859016448318242,9.072993313477193,r2,0.7283890247344971,9.540993690490723,25.643131256103516,0.7283890247344971,,,1227,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,homogeneous_poisson,regression,1.859016448318242,0.004286510360185958,r2,0.17812460660934448,0.04565241560339928,0.09279992431402206,0.17812460660934448,,,1236,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,universal_anisotropy,regression,1.859016448318242,1.7988367721439913,r2,0.3691086769104004,2.116269588470459,6.786823749542236,0.3691086769104004,,,1148,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,is_metal,classification,1.859016448318242,0.3831988649924261,acc,0.825359932855575,,,,0.825359932855575,0.9028014140046814,15489,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
Stage C hybrid,stage_c,20260310_011108,test,is_stable,classification,1.859016448318242,0.38008095564664124,acc,0.8151591451998192,,,,0.8151591451998192,0.847968445932743,15489,reports/gpt_eval_20260310_011108_stagec_hybrid/results.json
v4,stage_b,20260308_081747,train,energy_per_atom,regression,1.6160857677459717,1.3500369459948884,r2,0.7252476215362549,1.6160857677459717,4.167725086212158,0.7252476215362549,,,123902,reports/gpt_eval_v4_single_task/energy_per_atom/results.json
v4,stage_b,20260308_081747,val,energy_per_atom,regression,1.7430006265640259,1.4716349591584994,r2,0.6865158081054688,1.7430006265640259,4.454403877258301,0.6865158081054688,,,15487,reports/gpt_eval_v4_single_task/energy_per_atom/results.json
v4,stage_b,20260308_081747,test,energy_per_atom,regression,1.7021780014038086,1.4316546957504106,r2,0.6958154439926147,1.7021780014038086,4.390404224395752,0.6958154439926147,,,15489,reports/gpt_eval_v4_single_task/energy_per_atom/results.json
v4,stage_b,20260308_082806,train,formation_energy_per_atom,regression,0.1491130292415619,0.027784535206816015,r2,0.95255446434021,0.1491130292415619,0.26192620396614075,0.95255446434021,,,123902,reports/gpt_eval_v4_single_task/formation_energy_per_atom/results.json
v4,stage_b,20260308_082806,val,formation_energy_per_atom,regression,0.15483583509922028,0.030698841875777337,r2,0.9471567869186401,0.15483583509922028,0.2757948338985443,0.9471567869186401,,,15487,reports/gpt_eval_v4_single_task/formation_energy_per_atom/results.json
v4,stage_b,20260308_082806,test,formation_energy_per_atom,regression,0.1572076380252838,0.03128709865925256,r2,0.9481027126312256,0.1572076380252838,0.27419790625572205,0.9481027126312256,,,15489,reports/gpt_eval_v4_single_task/formation_energy_per_atom/results.json
v4,stage_b,20260308_083825,train,energy_above_hull,regression,0.09581274539232254,0.018520799353251283,r2,0.7539505958557129,0.09581274539232254,0.2245570868253708,0.7539505958557129,,,123902,reports/gpt_eval_v4_single_task/energy_above_hull/results.json
v4,stage_b,20260308_083825,val,energy_above_hull,regression,0.10073607414960861,0.02072003294241911,r2,0.7302430868148804,0.10073607414960861,0.23709551990032196,0.7302430868148804,,,15487,reports/gpt_eval_v4_single_task/energy_above_hull/results.json
v4,stage_b,20260308_083825,test,energy_above_hull,regression,0.10161034017801285,0.020641019201972425,r2,0.7378689050674438,0.10161034017801285,0.23247897624969482,0.7378689050674438,,,15489,reports/gpt_eval_v4_single_task/energy_above_hull/results.json
v4,stage_b,20260308_084843,train,band_gap,regression,0.49187806248664856,0.2572700728267368,r2,0.7032788991928101,0.49187806248664856,0.8233240842819214,0.7032788991928101,,,123902,reports/gpt_eval_v4_single_task/band_gap/results.json
v4,stage_b,20260308_084843,val,band_gap,regression,0.49540776014328003,0.2594695720612734,r2,0.6957281231880188,0.49540776014328003,0.8269084692001343,0.6957281231880188,,,15487,reports/gpt_eval_v4_single_task/band_gap/results.json
v4,stage_b,20260308_084843,test,band_gap,regression,0.5098312497138977,0.2718618872069986,r2,0.6882398128509521,0.5098312497138977,0.8517020344734192,0.6882398128509521,,,15489,reports/gpt_eval_v4_single_task/band_gap/results.json
v4,stage_b,20260308_085901,train,cbm,regression,0.5500354766845703,0.24761783119667427,r2,0.8823447227478027,0.5500354766845703,0.7876128554344177,0.8823447227478027,,,71574,reports/gpt_eval_v4_single_task/cbm/results.json
v4,stage_b,20260308_085901,val,cbm,regression,0.5644794702529907,0.25603893408246003,r2,0.8795080184936523,0.5644794702529907,0.8000980615615845,0.8795080184936523,,,8836,reports/gpt_eval_v4_single_task/cbm/results.json
v4,stage_b,20260308_085901,test,cbm,regression,0.5777365565299988,0.2702456097374803,r2,0.8688899874687195,0.5777365565299988,0.8268439769744873,0.8688899874687195,,,8928,reports/gpt_eval_v4_single_task/cbm/results.json
v4,stage_b,20260308_090919,train,vbm,regression,0.4405692219734192,0.17425226027589627,r2,0.9267971515655518,0.4405692219734192,0.6469934582710266,0.9267971515655518,,,71574,reports/gpt_eval_v4_single_task/vbm/results.json
v4,stage_b,20260308_090919,val,vbm,regression,0.4504035413265228,0.1798858700753117,r2,0.9235410094261169,0.4504035413265228,0.660285472869873,0.9235410094261169,,,8836,reports/gpt_eval_v4_single_task/vbm/results.json
v4,stage_b,20260308_090919,test,vbm,regression,0.45358583331108093,0.18325269230420416,r2,0.9208194613456726,0.45358583331108093,0.6697326302528381,0.9208194613456726,,,8928,reports/gpt_eval_v4_single_task/vbm/results.json
v4,stage_b,20260308_091936,train,efermi,regression,0.5669742822647095,0.27476136164040593,r2,0.8975132703781128,0.5669742822647095,0.8852062225341797,0.8975132703781128,,,123856,reports/gpt_eval_v4_single_task/efermi/results.json
v4,stage_b,20260308_091936,val,efermi,regression,0.5705663561820984,0.27478058930027127,r2,0.8962264060974121,0.5705663561820984,0.885802149772644,0.8962264060974121,,,15485,reports/gpt_eval_v4_single_task/efermi/results.json
v4,stage_b,20260308_091936,test,efermi,regression,0.5774298310279846,0.2816617451414516,r2,0.8973318934440613,0.5774298310279846,0.8940489888191223,0.8973318934440613,,,15483,reports/gpt_eval_v4_single_task/efermi/results.json
v4,stage_b,20260308_092955,train,is_metal,classification,0.14856095946796666,0.332289703761133,acc,0.8514390405320333,,,,0.8514390405320333,0.9270871632737042,123902,reports/gpt_eval_v4_single_task/is_metal/results.json
v4,stage_b,20260308_092955,val,is_metal,classification,0.15709950280880736,0.34931793111082965,acc,0.8429004971911926,,,,0.8429004971911926,0.9202453425854897,15487,reports/gpt_eval_v4_single_task/is_metal/results.json
v4,stage_b,20260308_092955,test,is_metal,classification,0.15746658919233003,0.35628523600911094,acc,0.84253341080767,,,,0.84253341080767,0.9165096649497046,15489,reports/gpt_eval_v4_single_task/is_metal/results.json
v4,stage_b,20260308_094013,train,is_stable,classification,0.1630320737356944,0.34391753537878894,acc,0.8369679262643056,,,,0.8369679262643056,0.8814857768719888,123902,reports/gpt_eval_v4_single_task/is_stable/results.json
v4,stage_b,20260308_094013,val,is_stable,classification,0.17524375282494997,0.3642792425317833,acc,0.82475624717505,,,,0.82475624717505,0.8665661562033592,15487,reports/gpt_eval_v4_single_task/is_stable/results.json
v4,stage_b,20260308_094013,test,is_stable,classification,0.17367163793660012,0.3564180884069132,acc,0.8263283620633999,,,,0.8263283620633999,0.8716695247543979,15489,reports/gpt_eval_v4_single_task/is_stable/results.json
v4,stage_b,20260308_162533,train,bulk_modulus_vrh,regression,3.6196749210357666,3.1844484631153263,r2,0.9613921046257019,3.6196749210357666,14.839142799377441,0.9613921046257019,,,10217,reports/gpt_eval_v4_single_task/bulk_modulus_vrh/results.json
v4,stage_b,20260308_162533,val,bulk_modulus_vrh,regression,8.44847583770752,7.983989734289306,r2,0.9136340618133545,8.44847583770752,22.041831970214844,0.9136340618133545,,,1348,reports/gpt_eval_v4_single_task/bulk_modulus_vrh/results.json
v4,stage_b,20260308_162533,test,bulk_modulus_vrh,regression,7.712730407714844,7.250602164291317,r2,0.9166747331619263,7.712730407714844,21.74205780029297,0.9166747331619263,,,1287,reports/gpt_eval_v4_single_task/bulk_modulus_vrh/results.json
v4,stage_b,20260308_163553,train,shear_modulus_vrh,regression,5.4190473556518555,4.982397533663445,r2,0.7084332704544067,5.4190473556518555,28.120756149291992,0.7084332704544067,,,9685,reports/gpt_eval_v4_single_task/shear_modulus_vrh/results.json
v4,stage_b,20260308_163553,val,shear_modulus_vrh,regression,10.517019271850586,10.044065694246536,r2,0.6862437725067139,10.517019271850586,28.903749465942383,0.6862437725067139,,,1293,reports/gpt_eval_v4_single_task/shear_modulus_vrh/results.json
v4,stage_b,20260308_163553,test,shear_modulus_vrh,regression,9.532392501831055,9.061550072256328,r2,0.7282027006149292,9.532392501831055,25.651927947998047,0.7282027006149292,,,1227,reports/gpt_eval_v4_single_task/shear_modulus_vrh/results.json
v4,stage_b,20260308_164612,train,homogeneous_poisson,regression,0.029334597289562225,0.0037123537504082857,r2,0.347778856754303,0.029334597289562225,0.08718162775039673,0.347778856754303,,,9752,reports/gpt_eval_v4_single_task/homogeneous_poisson/results.json
v4,stage_b,20260308_164612,val,homogeneous_poisson,regression,0.04185212031006813,0.004166050603868749,r2,0.15320801734924316,0.04185212031006813,0.09217071533203125,0.15320801734924316,,,1304,reports/gpt_eval_v4_single_task/homogeneous_poisson/results.json
v4,stage_b,20260308_164612,test,homogeneous_poisson,regression,0.04082243889570236,0.003997168600254003,r2,0.23364216089248657,0.04082243889570236,0.08961080759763718,0.23364216089248657,,,1236,reports/gpt_eval_v4_single_task/homogeneous_poisson/results.json
v4,stage_b,20260308_165632,train,universal_anisotropy,regression,1.3834139108657837,1.0887265539924063,r2,0.5898293256759644,1.3834139108657837,4.986449718475342,0.5898293256759644,,,9057,reports/gpt_eval_v4_single_task/universal_anisotropy/results.json
v4,stage_b,20260308_165632,val,universal_anisotropy,regression,1.8375555276870728,1.5106356445695803,r2,0.3635852336883545,1.8375555276870728,5.076026916503906,0.3635852336883545,,,1213,reports/gpt_eval_v4_single_task/universal_anisotropy/results.json
v4,stage_b,20260308_165632,test,universal_anisotropy,regression,2.1128039360046387,1.795655481643384,r2,0.37903982400894165,2.1128039360046387,6.733194828033447,0.37903982400894165,,,1148,reports/gpt_eval_v4_single_task/universal_anisotropy/results.json
zero,zero,20260308_193626,train,energy_per_atom,regression,0.12752626836299896,0.06676898505726934,r2,0.9834919571876526,0.12752626836299896,1.0215879678726196,0.9834919571876526,,,123902,reports/gpt_eval_zero_single_task/energy_per_atom/results.json
zero,zero,20260308_193626,val,energy_per_atom,regression,0.2761683464050293,0.19836599063084118,r2,0.9414100050926208,0.2761683464050293,1.9257217645645142,0.9414100050926208,,,15487,reports/gpt_eval_zero_single_task/energy_per_atom/results.json
zero,zero,20260308_193626,test,energy_per_atom,regression,0.24804382026195526,0.17104925035112528,r2,0.9597439765930176,0.24804382026195526,1.5971707105636597,0.9597439765930176,,,15489,reports/gpt_eval_zero_single_task/energy_per_atom/results.json
zero,zero,20260308_200735,train,formation_energy_per_atom,regression,0.01741851307451725,0.0005003069750332522,r2,0.9991857409477234,0.01741851307451725,0.03431344032287598,0.9991857409477234,,,123902,reports/gpt_eval_zero_single_task/formation_energy_per_atom/results.json
zero,zero,20260308_200735,val,formation_energy_per_atom,regression,0.03302862495183945,0.0024037540643229503,r2,0.9966024160385132,0.03302862495183945,0.06993196159601212,0.9966024160385132,,,15487,reports/gpt_eval_zero_single_task/formation_energy_per_atom/results.json
zero,zero,20260308_200735,test,formation_energy_per_atom,regression,0.032906387001276016,0.0024157271838565557,r2,0.9962942004203796,0.032906387001276016,0.07327134162187576,0.9962942004203796,,,15489,reports/gpt_eval_zero_single_task/formation_energy_per_atom/results.json
zero,zero,20260308_203846,train,energy_above_hull,regression,0.016831649467349052,0.00047130345334578665,r2,0.9947742819786072,0.016831649467349052,0.03272563964128494,0.9947742819786072,,,123902,reports/gpt_eval_zero_single_task/energy_above_hull/results.json
zero,zero,20260308_203846,val,energy_above_hull,regression,0.030749579891562462,0.0026804162894790286,r2,0.9733192324638367,0.030749579891562462,0.07456523180007935,0.9733192324638367,,,15487,reports/gpt_eval_zero_single_task/energy_above_hull/results.json
zero,zero,20260308_203846,test,energy_above_hull,regression,0.031189167872071266,0.0027939731188818366,r2,0.9706734418869019,0.031189167872071266,0.07775977998971939,0.9706734418869019,,,15489,reports/gpt_eval_zero_single_task/energy_above_hull/results.json
zero,zero,20260308_210954,train,band_gap,regression,0.11861124634742737,0.026411135405552455,r2,0.9705151915550232,0.11861124634742737,0.25953495502471924,0.9705151915550232,,,123902,reports/gpt_eval_zero_single_task/band_gap/results.json
zero,zero,20260308_210954,val,band_gap,regression,0.22516441345214844,0.08684316102469829,r2,0.8988560438156128,0.22516441345214844,0.47675636410713196,0.8988560438156128,,,15487,reports/gpt_eval_zero_single_task/band_gap/results.json
zero,zero,20260308_210954,test,band_gap,regression,0.2378099113702774,0.09507380574179372,r2,0.8922675848007202,0.2378099113702774,0.5006688237190247,0.8922675848007202,,,15489,reports/gpt_eval_zero_single_task/band_gap/results.json
zero,zero,20260308_214108,train,cbm,regression,0.11199460178613663,0.01551973035737203,r2,0.993290901184082,0.11199460178613663,0.18807822465896606,0.993290901184082,,,71574,reports/gpt_eval_zero_single_task/cbm/results.json
zero,zero,20260308_214108,val,cbm,regression,0.2835765480995178,0.08802190783625642,r2,0.9612082242965698,0.2835765480995178,0.45397716760635376,0.9612082242965698,,,8836,reports/gpt_eval_zero_single_task/cbm/results.json
zero,zero,20260308_214108,test,cbm,regression,0.29190874099731445,0.09439748491580101,r2,0.9568268060684204,0.29190874099731445,0.4744742512702942,0.9568268060684204,,,8928,reports/gpt_eval_zero_single_task/cbm/results.json
zero,zero,20260308_221320,train,vbm,regression,0.09024303406476974,0.010728368961444844,r2,0.9957370758056641,0.09024303406476974,0.1561310887336731,0.9957370758056641,,,71574,reports/gpt_eval_zero_single_task/vbm/results.json
zero,zero,20260308_221320,val,vbm,regression,0.2481788992881775,0.07152295268352701,r2,0.9705374240875244,0.2481788992881775,0.40987616777420044,0.9705374240875244,,,8836,reports/gpt_eval_zero_single_task/vbm/results.json
zero,zero,20260308_221320,test,vbm,regression,0.2519330680370331,0.07419734733924585,r2,0.9695186018943787,0.2519330680370331,0.41553711891174316,0.9695186018943787,,,8928,reports/gpt_eval_zero_single_task/vbm/results.json
zero,zero,20260308_224533,train,efermi,regression,0.24001750349998474,0.07664506107341901,r2,0.9713701605796814,0.24001750349998474,0.4678643047809601,0.9713701605796814,,,123856,reports/gpt_eval_zero_single_task/efermi/results.json
zero,zero,20260308_224533,val,efermi,regression,0.38483062386512756,0.1712023127093428,r2,0.9289916753768921,0.38483062386512756,0.7327366471290588,0.9289916753768921,,,15485,reports/gpt_eval_zero_single_task/efermi/results.json
zero,zero,20260308_224533,test,efermi,regression,0.3996788561344147,0.18071788918815157,r2,0.9282936453819275,0.3996788561344147,0.7471749782562256,0.9282936453819275,,,15483,reports/gpt_eval_zero_single_task/efermi/results.json
zero,zero,20260308_231645,train,is_metal,classification,0.08879598392277765,0.21496161713611273,acc,0.9112040160772223,,,,0.9112040160772223,0.9711993762411398,123902,reports/gpt_eval_zero_single_task/is_metal/results.json
zero,zero,20260308_231645,val,is_metal,classification,0.1232646735972106,0.2845303065390974,acc,0.8767353264027894,,,,0.8767353264027894,0.9498290624002461,15487,reports/gpt_eval_zero_single_task/is_metal/results.json
zero,zero,20260308_231645,test,is_metal,classification,0.12182839434437343,0.2923605129620608,acc,0.8781716056556266,,,,0.8781716056556266,0.9467304213204221,15489,reports/gpt_eval_zero_single_task/is_metal/results.json
zero,zero,20260308_234757,train,is_stable,classification,0.11283110845668354,0.2513359391671355,acc,0.8871688915433165,,,,0.8871688915433165,0.943190116815488,123902,reports/gpt_eval_zero_single_task/is_stable/results.json
zero,zero,20260308_234757,val,is_stable,classification,0.14889907664492796,0.317154466760377,acc,0.851100923355072,,,,0.851100923355072,0.9055923011870574,15487,reports/gpt_eval_zero_single_task/is_stable/results.json
zero,zero,20260308_234757,test,is_stable,classification,0.14900897411065916,0.3169458344722681,acc,0.8509910258893408,,,,0.8509910258893408,0.9040803247975187,15489,reports/gpt_eval_zero_single_task/is_stable/results.json
zero,zero,20260309_001909,train,volume,regression,82.78264617919922,82.29138611486655,r2,0.8378552198410034,82.78264617919922,231.55128479003906,0.8378552198410034,,,123890,reports/gpt_eval_zero_single_task/volume/results.json
zero,zero,20260309_001909,val,volume,regression,145.49745178222656,145.00428956070988,r2,0.6903637051582336,145.49745178222656,317.0638732910156,0.6903637051582336,,,15487,reports/gpt_eval_zero_single_task/volume/results.json
zero,zero,20260309_001909,test,volume,regression,153.58004760742188,153.08703121725023,r2,0.6745873689651489,153.58004760742188,340.63055419921875,0.6745873689651489,,,15488,reports/gpt_eval_zero_single_task/volume/results.json
zero,zero,20260309_013312,train,density,regression,0.0141762625426054,0.0002779950832682916,r2,0.9999269843101501,0.0141762625426054,0.023581568151712418,0.9999269843101501,,,123902,reports/gpt_eval_zero_single_task/density/results.json
zero,zero,20260309_013312,val,density,regression,0.018996866419911385,0.0011140639452205039,r2,0.9996975660324097,0.018996866419911385,0.04796570539474487,0.9996975660324097,,,15487,reports/gpt_eval_zero_single_task/density/results.json
zero,zero,20260309_013312,test,density,regression,0.019085319712758064,0.0011097702487289699,r2,0.9997029304504395,0.019085319712758064,0.047475218772888184,0.9997029304504395,,,15489,reports/gpt_eval_zero_single_task/density/results.json
zero,zero,20260309_024714,train,bulk_modulus_vrh,regression,4.166222095489502,3.7202873983925877,r2,0.958169162273407,4.166222095489502,15.446097373962402,0.958169162273407,,,10217,reports/gpt_eval_zero_single_task/bulk_modulus_vrh/results.json
zero,zero,20260309_024714,val,bulk_modulus_vrh,regression,8.910568237304688,8.44332947536943,r2,0.9227341413497925,8.910568237304688,20.848283767700195,0.9227341413497925,,,1348,reports/gpt_eval_zero_single_task/bulk_modulus_vrh/results.json
zero,zero,20260309_024714,test,bulk_modulus_vrh,regression,8.235160827636719,7.766932998127234,r2,0.9101845622062683,8.235160827636719,22.572921752929688,0.9101845622062683,,,1287,reports/gpt_eval_zero_single_task/bulk_modulus_vrh/results.json
zero,zero,20260309_032534,train,shear_modulus_vrh,regression,6.975113868713379,6.518012963966192,r2,0.692774772644043,6.975113868713379,28.865989685058594,0.692774772644043,,,9685,reports/gpt_eval_zero_single_task/shear_modulus_vrh/results.json
zero,zero,20260309_032534,val,shear_modulus_vrh,regression,11.747057914733887,11.27182680233984,r2,0.6614046692848206,11.747057914733887,30.026071548461914,0.6614046692848206,,,1293,reports/gpt_eval_zero_single_task/shear_modulus_vrh/results.json
